"Maire",,,,"Máire Brennan",244.74077,-12.121,84.826,"Atlantic Shore",,"0",1.0,"Maire",
"Gran Turismo",,"J�ping Sweden",,"The Cardigans",296.85506,-6.966,145.271,"Paralyzed",1998,"3",1.0,"Gran Turismo","swedish | alternative rock | indie pop | rock | european | rock and indie"
"Al Denson",,,,"Al Denson",299.33669,-11.3,118.017,"Love Is Taking Hold",,"10",1.0,"Al Denson",
"The Day After",,"Chicago IL",,"Twista",200.98567,-8.273,90.158,"The Day After (featuring Syleena Johnson) (Explicit Chopped & Screwed Version)",2005,"7",1.0,"The Day After","hip hop rnb and dance hall"
"Best Of Whitesnake",51.50632,"London England",-0.12714,"Whitesnake",252.08118,-8.706,125.022,"Love Ain't No Stranger (2003 Digital Remaster)",2003,"11",0.0,"Best Of Whitesnake","british | heavy metal | hard rock | blues rock | blues | deep purple family | uk | english | rock | glam metal | metal | 70s | classic pop and rock | hairmetal | 80s | glam rock"
"Kuschelrock 19",,"Manchester England",,"Oasis",289.2273,-5.676,162.069,"Don't Go Away",,"0",1.0,"Kuschelrock 19",
"Viva Dictators",40.71455,"NY - New York City",-74.007118,"Dictators",246.36036,-5.833,130.786,"Weekend",,"0",1.0,"Viva Dictators",
"Lo Compilation Mix By Susumu Yokota",51.50632,"London",-0.12714,"The Chap",170.05669,-9.502,72.073,"We Are Not Impartial",2006,"9",1.0,"Lo Compilation Mix By Susumu Yokota","classic pop and rock"
"All Or Nothing",,"Bronx NY",,"Fat Joe",211.59138,-7.239,100.783,"Get It Poppin' [Featuring Nelly]  (Album Version - Exp. Version) [Serban Main 4/20/05]",2005,"5",1.0,"All Or Nothing","hip hop rnb and dance hall"
"Sag Ihnen Bescheid",,,,"Headliners",216.89424,-5.893,160.158,"Sag Ihnen Bescheid",2005,"9",1.0,"Sag Ihnen Bescheid",
"Wangetti",,,,"David Hudson",350.56281,-12.256,166.989,"Monkey & Turtle",,"10",0.0,"Wangetti",
"Babe Ruth",51.76102,"Hatfield Hertfordshire England",-0.23396,"Babe Ruth",365.16526,-8.351,111.315,"Dancer (2007 Digital Remaster)",1975,"4",1.0,"Babe Ruth","uk | british | english"
"My Favorite Place",,"United States",,"Greater Vision",252.682,-8.925,129.493,"Heaven's Hero (Featuring Champion Of Love)",,"5",1.0,"My Favorite Place",
"Ladies And Gentlemen... The Best Of George Michael",51.50632,"London England",-0.12714,"George Michael",281.33832,-8.183,127.844,"Praying For Time",1990,"10",1.0,"Ladies And Gentlemen... The Best Of George Michael","british | dance pop | blue-eyed soul | rock | rhythm and blues | pop | uk | english | pop rock | classic pop and rock"
"20 Suosikkia / Karjalan Marjaana",,,,"Tulipunaruusut",209.34485,-11.786,118.577,"Ilta Oulunjoella",,"7",0.0,"20 Suosikkia / Karjalan Marjaana",
"Life Won't Wait",37.87869,"Bay Area CA",-121.94345,"Rancid",113.47546,-3.761,190.922,"Black Lung (Album Version)",,"8",1.0,"Life Won't Wait",
"Later That Day...",,"Japan",,"Lyrics Born",200.38485,-5.167,85.012,"Bad Dreams",2003,"1",1.0,"Later That Day...",
"Lookin' For A Change",,,,"Joe McBride",291.13424,-12.446,93.331,"This Is How A Heart Breaks",,"3",1.0,"Lookin' For A Change",
"Live",35.32689,"Robbinsville NC",-83.80489,"Ronnie Milsap",151.37914,-12.581,112.88,"Don't You Know How Much I Love You",1983,"7",1.0,"Live",
"Lover Girl",,"St. Mary's Jamaica",,"Lady Saw",230.53016,-11.485,97.004,"Bare As You Dare",1994,"11",1.0,"Lover Girl",
"The Essential Stevie Ray Vaughan And Double Trouble",,,,"The Vaughan Brothers;Stevie Ray Vaughan;Jimmy Vaughan",208.48281,-8.066,117.947,"Telephone Song",1990,"8",1.0,"The Essential Stevie Ray Vaughan And Double Trouble",
"Tales Don't Tell Themselves",,"Wales",,"Funeral For A Friend",261.14567,-14.957,105.324,"Crash And Burn [Home Demo]",2007,"8",0.0,"Tales Don't Tell Themselves","rock and indie"
"Smooth Jazz Journey - Third Edition",,,,"Hot Club Of Detroit",309.96853,-12.469,110.19,"Night Time",,"4",1.0,"Smooth Jazz Journey - Third Edition",
"La Folie",,,,"The Stranglers",217.96526,-10.011,107.657,"It Only Takes Two To Tango",1981,"4",1.0,"La Folie","new wave | punk | surrey | guildford | england | post-punk | rock | punk rock | british | rock and roll | uk | classic pop and rock"
"Les Années Chansons",,,,"Line Renaud",146.15465,-12.158,137.567,"Gwendolina",1994,"7",1.0,"Les Années Chansons",
"Blues Masters Vol. 4",29.95369,"New Orleans LA",-90.07771,"Lonnie Johnson",298.13506,-17.214,70.317,"Raining On The Cold_ Cold Ground",,"5",1.0,"Blues Masters Vol. 4",
"What! What! Volume 1",,"Michigan",,"F.l.y.",20.79302,-7.401,87.63,"Shit 3 Outro",,"3",1.0,"What! What! Volume 1","latvian"
"Tiny Blue Biosphere",-41.28054,"Wellington",174.76714,"Rhian Sheehan",314.48771,-10.215,216.023,"Degrees of Freedom",2002,"8",0.0,"Tiny Blue Biosphere",
"Le Bruit De Ma Vie",42.54843,"Vernet les Bains",2.38596,"Cali",207.49016,-10.288,153.667,"Pour Jane (Live Acoustique)",,"0",1.0,"Le Bruit De Ma Vie","français | french | france | pop | francophone | guitarist | parolier | guitariste | compositeur | composer | chanteur | lyricist | singer"
"Sugar Coated Lover",,,,"Geiom Ft. Marita",291.26485,-8.654,140.989,"Sugar Coated Lover",,"6",1.0,"Sugar Coated Lover",
"Oh Happy Day",37.80506,"Oakland CA",-122.27302,"Edwin Hawkins",358.19057,-9.298,91.215,"I'm Going Through",,"6",1.0,"Oh Happy Day",
"World Music Vol. 24: The Sound Of The Caribbean",,,,"Orlando Pops Orchestra",146.59873,-15.018,80.79,"El Manisero",,"7",1.0,"World Music Vol. 24: The Sound Of The Caribbean",
"Tonedeaf",,,,"Orbit",254.45832,-7.893,142.351,"Nice Ride",,"4",0.0,"Tonedeaf",
"Award-Winning Movie Themes : The 70's",,,,"The London Pops Orchestra",198.89587,-13.522,71.312,"The Way We Were",,"10",1.0,"Award-Winning Movie Themes : The 70's",
"Mèci",,,,"Edith Lefel",246.30812,-11.613,135.099,"L'a fête komine",1992,"11",0.0,"Mèci",
"Message In A Box",,"London England",,"The Police",313.70404,-14.361,85.207,"Wrapped Around Your Finger",1983,"9",0.0,"Message In A Box","british | uk | rock | new wave | english | classic pop and rock | post-punk | england | alternative"
"Desire/Blood On The Tracks/Street Legal",,"Duluth MN",,"Bob Dylan",278.96118,-5.563,80.7,"New Pony",1978,"9",1.0,"Desire/Blood On The Tracks/Street Legal","folk | american | rock | blues | classic pop and rock | 1960s | siple twist of fate | 1980s | 1970s | 1990s | 2000s | 1 13 165900 150 7672 22647 34612 48720 59280 74602 87545 95495 107182 131087 141522 153710 | icon | teater konsert | folk rock | country"
"Normal as the Next Guy",,,,"Knack",285.51791,-5.227,142.432,"Seven Days Of Heaven",,"7",1.0,"Normal as the Next Guy",
"Hang On To Your Resistance (The Early Years)",56.85147,"Lynn Lake Manitoba Canada",-101.04893,"Tom Cochrane",208.79628,-13.706,89.042,"Revelations:  Visions In A Dream",,"2",1.0,"Hang On To Your Resistance (The Early Years)","country | rock | canadian"
"Se Nou Manm (Live Au Zenith)",,,,"Kassav'",268.90404,-8.158,147.781,"An Mouvman",2009,"2",1.0,"Se Nou Manm (Live Au Zenith)","90s | zouk | 80s"
"Streams",,,,"Michelle Tumes",265.29914,-9.279,111.824,"Hold On (LP Version)",,"6",0.0,"Streams",
"Brazilian Soul",,"Chuckatuck VA",,"Charlie Byrd / Laurindo Almeida",172.43383,-18.054,115.798,"Choro II",,"2",1.0,"Brazilian Soul","swing | bossa nova | latin jazz | brazilian | jazz | american | brazilian jazz"
"The Return Of O-Tumma",,,,"Tum Tum",188.94322,-10.525,206.791,"Money In Da Bank [Screwed]",,"1",1.0,"The Return Of O-Tumma",
"Mercedes Castro Acompañada con Mariachi Y Banda - En vivo",,,,"Mercedes Castro",184.42404,-9.451,149.293,"Vendiste Los Gueyes -Maldita Miseria-",,"2",1.0,"Mercedes Castro Acompañada con Mariachi Y Banda - En vivo",
"Cajun Conja",,,,"BeauSoleil",268.30322,-13.758,119.663,"'Ti Monde (LP Version)",1991,"5",1.0,"Cajun Conja","zydeco | american | cajun"
"Vers l'imaginaire",,,,"Clarisse Lavanant",175.17669,-9.366,177.931,"Beaux parleurs",,"2",1.0,"Vers l'imaginaire",
"Crossing All Over Vol. 12",,"Bakersfield CA",,"Korn",231.73179,-6.378,110.071,"Make Me Bad",1999,"2",1.0,"Crossing All Over Vol. 12","american | nu metal | metal | nu-metal | new metal | alternative metal | united states | industrial metal"
"Content",,"Illinois",,"The Skabs",121.65179,-9.733,94.072,"Woe is Woman",,"7",1.0,"Content",
"Exitos Con Banda",,,,"Marisela",162.55955,-5.837,84.283,"Loca (a/k/a Crazy) (Version Banda)",,"7",0.0,"Exitos Con Banda","latin | pop"
"Our Lady... Kitty Kallen",39.95227,"Philadelphia PA",-75.16237,"Kitty Kallen",151.92771,-16.151,86.961,"If You Smile At The Sun",,"5",1.0,"Our Lady... Kitty Kallen",
"Thee Oh Sees Sucks Blood",,,,"The Oh Sees",162.37669,-6.111,100.928,"It Killed Mom",,"5",0.0,"Thee Oh Sees Sucks Blood",
"J. S. Bach: The Art of Fugue & 'Vivaldi' Solo Organ Concertos",46.20835,"Geneva Switzerland",6.1427,"Lionel Rogg",172.38159,-20.848,126.786,"Die Kunst der Fuge_ BWV 1080 (2007 Digital Remaster): Contrapunctus XVII - Inversus",,"2",0.0,"J. S. Bach: The Art of Fugue & 'Vivaldi' Solo Organ Concertos",
"Some Things Never Change",,,,"Mark Lowry",205.26975,-7.874,143.898,"Jesus Laughing (Some Things Never Change Version)",,"7",1.0,"Some Things Never Change",
"New Universe",36.06899,"GREENSBORO North Carolina",-79.7947,"Wilshire",181.49832,-4.601,126.179,"When",2003,"10",1.0,"New Universe",
"Been There All The Time",,"Amherst MA",,"Dinosaur Jr.",220.70812,-3.868,253.357,"Been There All The Time",2007,"2",1.0,"Been There All The Time","rock and indie"
"Bad Azz",,,,"Lil Boosie",243.35628,-3.165,171.85,"I Remember (amended album version)",2006,"10",1.0,"Bad Azz",
"Into The Sun [Amended]",,"Seattle WA",,"Candlebox",283.66322,-7.589,125.994,"Lover Come Back To Me",,"10",1.0,"Into The Sun [Amended]",
"In North Carolina",42.31256,"Boston MA",-71.08868,"Bob Margolin",198.84363,-9.384,79.905,"Baby_ Baby_ Baby",,"4",1.0,"In North Carolina",
"Uh-Oh",,,,"Cowboy Mouth",237.60934,-5.88,103.218,"Disconnected",,"9",1.0,"Uh-Oh",
"Get Ready Bass",,,,"Autonomous Bass Heads",307.722,-6.497,137.963,"Beat Conductor",,"7",1.0,"Get Ready Bass",
"No Better Place",,"United States",,"Babbie Mason",240.84853,-11.29,129.88,"Pray On",,"8",1.0,"No Better Place",
"Perfect Time",,,,"Maire Brennan",248.34567,-13.434,65.264,"Song Of David (LP Version)",,"8",1.0,"Perfect Time",
"The Very Best of Sixties Soul",41.88415,"Chicago IL",-87.63241,"Major Lance",134.03383,-8.763,117.464,"Um_ Um_ Um_ Um_ Um_ Um (Curious Mind)",,"9",1.0,"The Very Best of Sixties Soul",
"Songs From 'By The Light Of The Silvery Moon' and Other Selections",,,,"Gordon MacRae",134.89587,-16.71,103.713,"Just One Girl",,"4",1.0,"Songs From 'By The Light Of The Silvery Moon' and Other Selections",
"Libertinaje",-34.60852,"Buenos Aires",-58.37354,"Bersuit Vergarabat",181.18485,-7.301,121.764,"De Onda",1998,"0",1.0,"Libertinaje",
"Use Your Illusion II",,,,"Guns N' Roses",524.87791,-7.219,118.101,"Locomotive (Complicity)",1991,"1",1.0,"Use Your Illusion II","hard rock | american | heavy metal | rock | metal | classic pop and rock"
"Time Machine",,"Westbury Long Island NY",,"Joe Satriani",469.60281,-10.256,100.171,"Echo",1987,"4",0.0,"Time Machine","hard rock | instrumental | rock"
"Stomping Ground",,"Miami Florida",,"Goldfinger",128.49587,-4.625,185.409,"I'm Down",,"7",1.0,"Stomping Ground",
"Descarga Espectacular",,,,"Fruko Y Sus Tesos",249.05098,-9.29,140.462,"El Ausente/ El Preso/ El Caminante/ Tania",,"0",1.0,"Descarga Espectacular",
"Wanita",,,,"Rokia Traoré",340.50567,-13.807,96.311,"Château de sable",2000,"7",1.0,"Wanita","world"
"None But The Lonely Heart",40.76596,"Shenandoah IA",-95.3756,"Charlie Haden & Chris Anderson",412.21179,-28.346,115.007,"Alone Together",,"2",0.0,"None But The Lonely Heart","jazz and blues"
"Live At Wacken Open Air 2006 - A Night Of Emperial Wrath",64.55653,"Norway",12.66538,"Emperor",508.96934,-4.277,162.733,"With Strength I Burn",,"11",1.0,"Live At Wacken Open Air 2006 - A Night Of Emperial Wrath",
"Plus De Diva",,,,"Julie Zenatti",287.92118,-10.166,87.013,"Ma Douleur...",,"1",0.0,"Plus De Diva",
"The Very Best Of CD2",,,,"Small Facers",1141.08036,-18.626,70.163,"Happiness Stan - Original",,"2",1.0,"The Very Best Of CD2",
"The Time Has Come 1967-1973",,,,"Pentangle",172.38159,-11.514,193.578,"I Saw An Angel",,"7",1.0,"The Time Has Come 1967-1973",
"Baladas De Amor",,,,"Leonardo Favio",201.50812,-11.378,163.519,"Porque Yo Te Amo",,"7",0.0,"Baladas De Amor",
"Ley Lines",,,,"Embrace the End",364.14649,-3.6,119.827,"Ley Lines",2008,"5",1.0,"Ley Lines","american | metalcore | metal"
"Michael Landau Group Live",,"California - LA",,"Michael Landau",597.41995,-11.749,73.894,"The Mighty SB",,"2",1.0,"Michael Landau Group Live",
"The Definitive Collection",,"LOWELL",,"Dave Hollister",301.87057,-4.942,113.09,"I'm Wrong",2006,"1",1.0,"The Definitive Collection",
"Gloria Lasso Sus 20 Grandes Éxitos (The Best Of Gloria Lasso)",,,,"Gloria Lasso",187.92444,-15.953,65.195,"Termina La Feria",,"9",1.0,"Gloria Lasso Sus 20 Grandes Éxitos (The Best Of Gloria Lasso)",
"Playing For Change",30.33138,"Jacksonville FL",-81.6558,"Jack Sheldon",283.92444,-12.921,167.307,"Trane's Strain",,"5",1.0,"Playing For Change",
"Good Stuff",,"Athens GA",,"The B-52's",313.20771,-7.465,136.767,"Tell It Like It T-I-IS (Album Version)",1992,"11",1.0,"Good Stuff","classic pop and rock | united states"
"Juste Avant",,,,"Patrick Bruel",257.2273,-8.086,105.994,"Au Bout De La Marelle",1999,"7",1.0,"Juste Avant",
"Boleros In Trío",,,,"Los Tres Diamantes",175.43791,-12.421,98.082,"Begin The Beguine",,"4",1.0,"Boleros In Trío","60s | mexico | 50s | latin | bolero"
"Exit",,,,"K-OS",235.04934,-9.642,90.507,"Heaven Only Knows",2002,"5",0.0,"Exit","hip-hop | canadian hip-hop | alternative rap | canada | canadian | singer | rapper | hip hop | producer"
"White People",,,,"Handsome Boy Modeling School",324.07465,-9.423,160.02,"I've Been Thinking featuring Cat Power (Album Version)",2004,"8",1.0,"White People",
"Voyages",,,,"Marc Perrone",13.5571,-26.393,0.0,"Sirène",,"5",1.0,"Voyages","production music"
"Hide Em In Your Heart Vol 1",,,,"Steve Green",78.81098,-13.484,146.677,"Even A Child - Proverbs 20:11",,"0",1.0,"Hide Em In Your Heart Vol 1",
"Sings Studio One Hits",18.01571,"Kingston Jamaica",-76.79731,"Delroy Wilson",157.57016,-8.884,157.446,"Rain from the Skies Mix 2",,"10",1.0,"Sings Studio One Hits",
"The Journey North",,,,"Michael Gettel",338.75546,-10.879,94.849,"The Journey North",1999,"2",1.0,"The Journey North",
"Collecton",,,,"DeGarmo & Key",203.62404,-6.917,120.548,"Destined To Win",1988,"4",1.0,"Collecton","christian rock"
"San Juan Suite/San Juan Suite II: Narada Classics",,,,"Michael Gettel",330.97098,-16.934,101.529,"Safe Passage",1996,"7",1.0,"San Juan Suite/San Juan Suite II: Narada Classics",
"The Stooges [Deluxe Edition]",42.32807,"Ann Arbor MI",-83.7336,"The Stooges",169.66485,-3.968,148.458,"Not Right (Remastered LP Version)",,"11",0.0,"The Stooges [Deluxe Edition]","classic pop and rock"
"Lagian Ne Maujan",,,,"Faiz Ali Faiz",879.69914,-8.523,141.231,"Lagian ne maujan",,"3",0.0,"Lagian Ne Maujan",
"Match Box Blues",35.83073,"Tennessee",-85.97874,"David Evans",250.56608,-9.422,86.201,"Prison Bound Blues",,"7",1.0,"Match Box Blues",
"Fantasie [Deluxe Edition]",,,,"Paso Doble",327.83628,-11.718,115.633,"Fantasie (Extended Version)",,"0",0.0,"Fantasie [Deluxe Edition]",
"Trace My Track",,,,"Speaker",188.29016,-4.63,131.968,"Joking",1999,"9",0.0,"Trace My Track",
"Play Cool",,,,"Will Pan",235.85914,-6.682,121.988,"Shuo Ni Ai Wo",,"8",1.0,"Play Cool","taiwanese | mandarin | chinese"
"Greatest Hits",,,,"Restless Heart",210.46812,-13.644,114.382,"That Rock Won't Roll",1986,"9",1.0,"Greatest Hits",
"Home For The Holidays",,,,"Gold City",165.09342,-14.328,194.028,"What Child Is This?",,"7",0.0,"Home For The Holidays",
"Wake The Sleeper",,"London England",,"Uriah Heep",212.84526,-4.014,127.962,"Wake The Sleeper",2008,"4",1.0,"Wake The Sleeper","british | hard rock | progressive rock | rock | art rock | metal | 70s | english | classic rock | 1 7 186240 183 23558 41608 89158 111733 150833 169883 | uk | stoner rock | 80s | heavy metal"
"Poolside : Mykonos",,,,"Christos Kedras",321.64526,-7.717,119.331,"Water Blazz (Chill House mix)",,"0",1.0,"Poolside : Mykonos",
"X Communication : Trilogy II",36.87652,"Sikeston MO",-89.58828,"Brand X",292.5971,-18.473,71.608,"Zero Db (drum solo by Frank Katz)",,"6",1.0,"X Communication : Trilogy II","fusion | jazz fusion | classic pop and rock"
"A Man And His Music",19.45565,"Santiago de los Caballeros Domin",-70.70719,"Johnny Pacheco/Rolando La Serie",136.09751,-10.295,112.915,"La Palabra Fin",,"0",1.0,"A Man And His Music","salsa | latin"
"Viaje",,,,"La Mancha De Rolando",243.98322,-4.296,100.046,"Melodia Simple",2003,"4",1.0,"Viaje",
"Steel Box Collection - Leo Ku",,,,"Leo Ku",245.55057,-5.315,117.181,"Xiao Shuo Xiang",,"2",1.0,"Steel Box Collection - Leo Ku","cantonese | hong kong | mandarin | chinese"
"Love Story",,,,"Francis Lai",184.45016,-16.45,85.131,"Search For Jenny",1970,"9",0.0,"Love Story","soundtrack composer | french | production music"
"Love Junk",43.64856,"Toronto Ontario Canada",-79.38533,"Pursuit Of Happiness",151.01342,-10.133,131.966,"Down On Him",1988,"7",1.0,"Love Junk",
"Tormented",27.94653,"Tampa FL",-82.45927,"Slim Whitman",141.92281,-14.573,100.398,"Serenade",,"0",1.0,"Tormented",
"I'm Free - Single",,"Montego Bay Jamaica",,"Jah Cure",224.02567,-5.142,151.744,"I'm Free",,"0",1.0,"I'm Free - Single","hip hop rnb and dance hall | reggae"
"Time Warp:  Greatest Hits",53.93063,"UK - England - Yorkshire",-1.20788,"UK Subs",140.30322,-11.031,123.26,"Crash Course",1979,"10",1.0,"Time Warp:  Greatest Hits","uk | punk | london | england | classic pop and rock"
"Moxie Bravo",42.33168,"Detroit MI",-83.04792,"The High Strung",187.27138,-3.765,139.72,"The Luck You Got",2005,"7",1.0,"Moxie Bravo",
"My Radio Sure Sounds Good To Me",37.27188,"California",-119.27023,"Larry Graham & Graham Central Station",277.62893,-12.546,97.103,"Turn It Out",,"6",0.0,"My Radio Sure Sounds Good To Me",
"The Great Vocalists",37.80506,"Oakland CA",-122.27302,"Tony Martin",182.85669,-20.142,122.709,"September Song",,"4",0.0,"The Great Vocalists",
"Honky Tonk Rockabillies_ Volume 2",,,,"Carl Smith",141.47873,-11.852,120.546,"Hey Joe",1993,"2",1.0,"Honky Tonk Rockabillies_ Volume 2",
"Gardenias For Lady Day",42.33168,"Detroit MI",-83.04792,"James Carter",258.42893,-6.115,81.492,"Strange Fruit",2003,"5",0.0,"Gardenias For Lady Day","jazz and blues"
"Have A Nice Weekend",,,,"Beres Hammond",252.55138,-15.121,85.56,"Missing You For A Mile",,"11",0.0,"Have A Nice Weekend",
"Gathered Around The Oaken Table",,"Sweden",,"Mithotyn",391.02649,-7.078,110.897,"Guided By History",1999,"0",1.0,"Gathered Around The Oaken Table",
"Dog Years",,"Texas",,"Storyville",263.41832,-6.18,109.085,"Enough",1998,"0",1.0,"Dog Years",
"The Best Of Barley Bree",,,,"Barley Bree",279.58812,-13.515,119.017,"Flight Of Earls",,"5",1.0,"The Best Of Barley Bree",
"Rendez Vous Au Balajo",,,,"Jo Privat",153.36444,-6.811,127.659,"Rodriguez Pena",,"4",1.0,"Rendez Vous Au Balajo",
"Legendary Country Blues Artists - CD C",35.5953,"Brownsville TN",-89.26212,"Yank Rachell",184.73751,-16.589,91.589,"My Mind Got Bad",,"4",1.0,"Legendary Country Blues Artists - CD C",
"No Line On The Horizon",,"Dublin Ireland",,"U2",316.96934,-7.896,187.844,"FEZ-Being Born",2009,"7",1.0,"No Line On The Horizon","irish | rock | ireland | irlandais | classic pop and rock | éire | irlande"
"Mash Up Mix 90s",48.85692,"Paris France",2.34121,"Les Rythmes Digitales/ Tzant Feat. ODC MC",186.40934,-4.242,86.113,"Jacques Your Body (Make Me Sweat)/ Sounds Of Wickedness (PF Project Def Scratch Mix)",,"6",0.0,"Mash Up Mix 90s","uk | british | english | dance and electronica"
